site,E,N,z_floor_ft,acc_ha,valley_grade_tan,ux,uy,vx,vy,crest_ft,nwl_ft,H_max_m,abut_L,abut_R,dam_len_m,fill_cfrd_Mm3,fill_rcc_Mm3,gross_Mm3,water_acre,water_out_acre,spill,abut_in_parcel,eff_cfrd,head_m
17,686298.0,4356378.0,3476.0933333981247,20.312,0.17295252416935605,-0.9796977192661681,-0.20048037027267387,0.4472135954999579,-0.8944271909999159,3650.0,3630.0,53.006751980251465,86.0,86.0,172.0,0.3159598761245429,0.10514934871938522,0.28404896592480433,4.356962086029059,0.0,False,True,0.8990032829764747,374.904
17,686298.0,4356378.0,3476.0933333981247,20.312,0.17295252416935605,-0.9796977192661681,-0.20048037027267387,0.4472135954999579,-0.8944271909999159,3700.0,3680.0,68.24675198025147,110.0,112.0,222.0,0.6416756352075654,0.20783444218954666,0.6423961360517575,7.381531955187163,0.0,False,True,1.0011228427645675,390.144
17,686298.0,4356378.0,3476.0933333981247,20.312,0.17295252416935605,-0.9796977192661681,-0.20048037027267387,0.4472135954999579,-0.8944271909999159,3750.0,3730.0,83.48675198025148,132.0,142.0,274.0,1.1408642685505115,0.36271201715113294,1.2118092426406248,11.264051708799265,0.0,False,True,1.0621852888602166,405.384
17,686298.0,4356378.0,3476.0933333981247,20.312,0.17295252416935605,-0.9796977192661681,-0.20048037027267387,0.4472135954999579,-0.8944271909999159,3800.0,3780.0,98.72675198025149,158.0,184.0,342.0,1.8549895935568865,0.5819400610949786,2.046840828322266,15.961030799727142,0.0,False,True,1.1034244264397788,420.624
18,686318.0,4356350.0,3497.8084558646588,19.32,0.15946777619735333,-0.8637789008984335,-0.5038710255240862,0.5038710255240862,-0.8637789008984335,3600.0,3580.0,31.1479826524519,50.0,48.0,98.0,0.0684505394812667,0.024544283303310873,0.050079438911132645,1.3640217056987527,0.0,False,True,0.7316149630177599,359.66400000000004
18,686318.0,4356350.0,3497.8084558646588,19.32,0.15946777619735333,-0.8637789008984335,-0.5038710255240862,0.5038710255240862,-0.8637789008984335,3650.0,3630.0,46.38798265245191,74.0,74.0,148.0,0.20160814448623413,0.06860115400512545,0.18787018359570287,3.2499299770561585,0.0,False,True,0.9318581056060993,374.904
18,686318.0,4356350.0,3497.8084558646588,19.32,0.15946777619735333,-0.8637789008984335,-0.5038710255240862,0.5038710255240862,-0.8637789008984335,3700.0,3680.0,61.62798265245192,96.0,102.0,198.0,0.45174088407275853,0.14866524557228203,0.4649760556728513,5.867270177556374,0.0,False,True,1.0292981487103148,390.144
18,686318.0,4356350.0,3497.8084558646588,19.32,0.15946777619735333,-0.8637789008984335,-0.5038710255240862,0.5038710255240862,-0.8637789008984335,3750.0,3730.0,76.86798265245193,120.0,132.0,252.0,0.8569716976051237,0.2757006925646608,0.9291463329648436,9.374189751338385,0.0,False,True,1.084220558930263,405.384
18,686318.0,4356350.0,3497.8084558646588,19.32,0.15946777619735333,-0.8637789008984335,-0.5038710255240862,0.5038710255240862,-0.8637789008984335,3800.0,3780.0,92.10798265245194,142.0,290.0,432.0,1.4877427655980853,0.47320100287901945,1.6374062879970708,13.754873953988291,0.0,False,True,1.100597714779557,420.624
18,686318.0,4356350.0,3497.8084558646588,19.32,0.15946777619735333,-0.8637789008984335,-0.5038710255240862,0.5038710255240862,-0.8637789008984335,3850.0,3830.0,107.34798265245195,164.0,374.0,538.0,2.444298595765606,0.7707863853481877,2.7495886109335945,22.006216851939875,0.0,False,True,1.1248988219757026,435.86400000000003
18,686318.0,4356350.0,3497.8084558646588,19.32,0.15946777619735333,-0.8637789008984335,-0.5038710255240862,0.5038710255240862,-0.8637789008984335,3900.0,3880.0,122.58798265245196,190.0,536.0,726.0,3.882895874667272,1.2169593777910608,4.419729605942386,32.45976290952684,0.0,False,True,1.138256020404131,451.10400000000004
19,686346.0,4356298.0,3542.020958482989,17.6064,0.23476133799329849,-0.74820292777784,-0.6634699532493302,0.4472135954999579,-0.8944271909999159,3650.0,3630.0,32.9120118543849,58.0,90.0,148.0,0.18305009357155655,0.06202425286272753,0.05969223058105455,1.5419375803551116,0.0,False,True,0.326097787858929,374.904
19,686346.0,4356298.0,3542.020958482989,17.6064,0.23476133799329849,-0.74820292777784,-0.6634699532493302,0.4472135954999579,-0.8944271909999159,3700.0,3680.0,48.15201185438491,80.0,116.0,196.0,0.44514616251744693,0.1446070630648194,0.210786248760742,3.4831974571611624,0.0,False,True,0.47352143297984856,390.144
19,686346.0,4356298.0,3542.020958482989,17.6064,0.23476133799329849,-0.74820292777784,-0.6634699532493302,0.4472135954999579,-0.8944271909999159,3750.0,3730.0,63.39201185438492,104.0,142.0,246.0,0.8668348970240445,0.2746814616251009,0.5062393405664062,6.286360904524686,0.0,False,True,0.5840089529210127,405.384
19,686346.0,4356298.0,3542.020958482989,17.6064,0.23476133799329849,-0.74820292777784,-0.6634699532493302,0.4472135954999579,-0.8944271909999159,3800.0,3780.0,78.63201185438493,128.0,176.0,304.0,1.4995808164315922,0.467101848810366,1.0028305922197267,9.97515003906653,0.0,False,True,0.6687406115304048,420.624
19,686346.0,4356298.0,3542.020958482989,17.6064,0.23476133799329849,-0.74820292777784,-0.6634699532493302,0.4472135954999579,-0.8944271909999159,3850.0,3830.0,93.87201185438494,150.0,518.0,668.0,2.5324744645053676,0.7880261931852091,1.8422015135996106,17.281561958287675,0.0,False,True,0.7274314270171415,435.86400000000003
19,686346.0,4356298.0,3542.020958482989,17.6064,0.23476133799329849,-0.74820292777784,-0.6634699532493302,0.4472135954999579,-0.8944271909999159,3900.0,3880.0,109.11201185438495,172.0,580.0,752.0,4.091045361977129,1.2635906675737485,3.2579307344726587,28.565382097604314,0.0,False,True,0.7963565412284157,451.10400000000004
20,686334.0,4356270.0,3572.6326052180984,17.0912,0.20395552039746764,-0.9796977192661682,-0.20048037027267374,-0.31622776601683794,-0.9486832980505138,3700.0,3680.0,38.82158192952352,58.0,154.0,212.0,0.2509561308225924,0.08637948001122583,0.06936419482714834,1.7910198048740142,0.0,False,True,0.27639968228623896,390.144
20,686334.0,4356270.0,3572.6326052180984,17.0912,0.20395552039746764,-0.9796977192661682,-0.20048037027267374,-0.31622776601683794,-0.9486832980505138,3750.0,3730.0,54.06158192952353,84.0,176.0,260.0,0.6088961731041451,0.19982485410491146,0.2476296720888671,4.1671851530622765,0.0,False,True,0.40668620206045003,405.384
20,686334.0,4356270.0,3572.6326052180984,17.0912,0.20395552039746764,-0.9796977192661682,-0.20048037027267374,-0.31622776601683794,-0.9486832980505138,3800.0,3780.0,69.30158192952354,110.0,202.0,312.0,1.185136656958281,0.37796485956616827,0.5996447670195315,7.385485641290638,0.0,False,True,0.5059709895047487,420.624
20,686334.0,4356270.0,3572.6326052180984,17.0912,0.20395552039746764,-0.9796977192661682,-0.20048037027267374,-0.31622776601683794,-0.9486832980505138,3850.0,3830.0,84.54158192952355,136.0,232.0,368.0,2.004696989744995,0.6278551356143444,1.1855849909355476,11.774077216147493,0.0,False,True,0.591403587175715,435.86400000000003
20,686334.0,4356270.0,3572.6326052180984,17.0912,0.20395552039746764,-0.9796977192661682,-0.20048037027267374,-0.31622776601683794,-0.9486832980505138,3900.0,3880.0,99.78158192952355,164.0,286.0,450.0,3.1081544886125534,0.961760147686321,2.073208390303712,17.222256666735554,0.0,False,True,0.6670223111172219,451.10400000000004
20,686334.0,4356270.0,3572.6326052180984,17.0912,0.20395552039746764,-0.9796977192661682,-0.20048037027267374,-0.31622776601683794,-0.9486832980505138,3950.0,3930.0,115.02158192952356,198.0,376.0,574.0,4.59247746652111,1.4094441338904105,3.338572389700198,24.12934628950576,0.0,False,True,0.7269654372913518,466.34400000000005
21,686338.0,4356238.0,3610.8323790026534,15.7952,0.3530640742900573,-0.9102337770138857,0.4140947611151773,-0.1643989873053573,-0.9863939238321437,3750.0,3730.0,42.41829087999122,142.0,68.0,210.0,0.2848854159252369,0.09035833142884411,0.07830240180371092,1.6882239661836735,0.0,False,True,0.27485577508207715,405.384
21,686338.0,4356238.0,3610.8323790026534,15.7952,0.3530640742900573,-0.9102337770138857,0.4140947611151773,-0.1643989873053573,-0.9863939238321437,3800.0,3780.0,57.65829087999123,190.0,92.0,282.0,0.696894711804413,0.21325255837474488,0.23696850545996098,3.5425027487132823,0.0,False,True,0.34003487391430715,420.624
22,686342.0,4356206.0,3645.510674913549,15.0752,0.36105854803563486,-0.9364416898299278,0.35082326255319696,0.1643989873053573,-0.9863939238321437,3750.0,3730.0,31.848346286350306,84.0,50.0,134.0,0.12333794876874125,0.040275615594192286,0.026876983668945302,0.8184130234192516,0.0,False,True,0.217913334356968,405.384
22,686342.0,4356206.0,3645.510674913549,15.0752,0.36105854803563486,-0.9364416898299278,0.35082326255319696,0.1643989873053573,-0.9863939238321437,3800.0,3780.0,47.088346286350315,126.0,76.0,202.0,0.37053466265677787,0.11470952736500271,0.11540195108007817,2.11917575146241,0.0,False,True,0.311447113348674,420.624
22,686342.0,4356206.0,3645.510674913549,15.0752,0.36105854803563486,-0.9364416898299278,0.35082326255319696,0.1643989873053573,-0.9863939238321437,3850.0,3830.0,62.328346286350325,176.0,102.0,278.0,0.8086174055406377,0.24349497508372878,0.30312826735839865,4.052528256061511,0.0,False,True,0.374872300894548,435.86400000000003
23,686658.0,4356082.0,3870.64179792874,14.4272,0.20897163473919136,-0.74820292777784,-0.6634699532493302,0.4472135954999579,-0.8944271909999159,4000.0,3980.0,39.42837999132007,76.0,108.0,184.0,0.21365380061228612,0.07285369410427926,0.09678301577441449,2.56198859505157,0.05139791934517039,False,True,0.45298990936297445,481.584
23,686658.0,4356082.0,3870.64179792874,14.4272,0.20897163473919136,-0.74820292777784,-0.6634699532493302,0.4472135954999579,-0.8944271909999159,4050.0,4030.0,54.66837999132008,114.0,148.0,262.0,0.5212644543900877,0.1713308625918925,0.3629561809111341,6.100537657661378,1.2137816337667162,False,False,0.696299503743864,496.824
23,686658.0,4356082.0,3870.64179792874,14.4272,0.20897163473919136,-0.74820292777784,-0.6634699532493302,0.4472135954999579,-0.8944271909999159,4100.0,4080.0,69.90837999132009,154.0,188.0,342.0,1.045552637903701,0.3352670408674646,0.8604423030166041,10.157019599826365,3.7520481121974383,False,False,0.8229545522851559,512.0640000000001
24,686346.0,4356174.0,3679.4067743256296,14.3488,0.32383157185804523,-0.9953329548342738,0.09650030580715072,0.1643989873053573,-0.9863939238321437,3800.0,3780.0,36.75681518554802,72.0,62.0,134.0,0.14948302575362665,0.04914298311377956,0.047454452866210965,1.1268005394902738,0.0,False,True,0.31745713352380184,420.624
24,686346.0,4356174.0,3679.4067743256296,14.3488,0.32383157185804523,-0.9953329548342738,0.09650030580715072,0.1643989873053573,-0.9863939238321437,3850.0,3830.0,51.99681518554803,102.0,90.0,192.0,0.397752796773504,0.12520445694371174,0.15790269217675795,2.5461738506376714,0.0,False,True,0.39698700664743264,435.86400000000003
24,686346.0,4356174.0,3679.4067743256296,14.3488,0.32383157185804523,-0.9953329548342738,0.09650030580715072,0.1643989873053573,-0.9863939238321437,3900.0,3880.0,67.23681518554804,132.0,326.0,458.0,0.9602694744794488,0.29931472360979267,0.3721780197050786,4.479526355236773,0.0,False,True,0.38757664342796283,451.10400000000004
24,686346.0,4356174.0,3679.4067743256296,14.3488,0.32383157185804523,-0.9953329548342738,0.09650030580715072,0.1643989873053573,-0.9863939238321437,3950.0,3930.0,82.47681518554805,164.0,354.0,518.0,1.917823758308859,0.5851681044979548,0.8692807916240247,10.073992191653396,0.0,False,True,0.45326416875268993,466.34400000000005
25,686670.0,4356054.0,3901.1037075057166,13.8176,0.23801916636679152,-0.8345119301206996,-0.5509898714915044,0.31622776601683794,-0.9486832980505138,4050.0,4030.0,45.38358995225758,100.0,146.0,246.0,0.3688207034634683,0.12307219446955489,0.21099530113183684,4.364869458236009,1.0437731313173064,False,False,0.5720809573607245,496.824
25,686670.0,4356054.0,3901.1037075057166,13.8176,0.23801916636679152,-0.8345119301206996,-0.5509898714915044,0.31622776601683794,-0.9486832980505138,4100.0,4080.0,60.62358995225759,142.0,178.0,320.0,0.8278285517629156,0.2666018077485165,0.5835975128574239,7.852020601500645,3.147134138365818,False,False,0.7049738881494416,512.0640000000001
26,686354.0,4356142.0,3713.1664223836474,13.5184,0.33242937192036,-0.9998585349462691,0.016819931483231354,0.242535625036333,-0.970142500145332,3850.0,3830.0,41.70687445746421,80.0,72.0,152.0,0.22425558307554025,0.07189614131211927,0.06965314893945321,1.458910172182144,0.0,False,True,0.31059716767894524,435.86400000000003
26,686354.0,4356142.0,3713.1664223836474,13.5184,0.33242937192036,-0.9998585349462691,0.016819931483231354,0.242535625036333,-0.970142500145332,3900.0,3880.0,56.94687445746422,108.0,98.0,206.0,0.5259135558911787,0.16277085270078248,0.203640203761719,2.95340351929556,0.0,False,True,0.38721231175842896,451.10400000000004
26,686354.0,4356142.0,3713.1664223836474,13.5184,0.33242937192036,-0.9998585349462691,0.016819931483231354,0.242535625036333,-0.970142500145332,3950.0,3930.0,72.18687445746423,134.0,344.0,478.0,1.3363576368178627,0.41053230323050666,0.4492791268193366,5.092347701275343,0.0,False,True,0.3361967743074832,466.34400000000005
26,686354.0,4356142.0,3713.1664223836474,13.5184,0.33242937192036,-0.9998585349462691,0.016819931483231354,0.242535625036333,-0.970142500145332,4000.0,3980.0,87.42687445746424,170.0,396.0,566.0,2.522178940628111,0.759181721401111,1.1892777926933615,13.59277282374583,0.05139791934517039,False,True,0.47152792117009334,481.584
27,685398.0,4355914.0,3446.1861847092937,13.2,0.6663219332485558,-0.9614358629349724,-0.2750292374684644,-0.242535625036333,-0.970142500145332,3550.0,3530.0,31.642450900607173,40.0,468.0,508.0,11.434754835228638,2.925491585994621,5.598915682217769,29.93335748940654,21.239201747865796,True,False,0.48964020330094105,344.42400000000004
27,685398.0,4355914.0,3446.1861847092937,13.2,0.6663219332485558,-0.9614358629349724,-0.2750292374684644,-0.242535625036333,-0.970142500145332,3600.0,3580.0,46.88245090060718,62.0,498.0,560.0,15.644808964973194,3.985503999458425,7.585274002813471,34.49986493891976,24.785658182682553,True,False,0.48484286511877317,359.66400000000004
27,685398.0,4355914.0,3446.1861847092937,13.2,0.6663219332485558,-0.9614358629349724,-0.2750292374684644,-0.242535625036333,-0.970142500145332,3650.0,3630.0,62.12245090060719,92.0,540.0,632.0,20.769876086622315,5.272694668280738,9.856431651907224,39.17312191322679,28.54561366708694,True,False,0.47455418659217036,374.904
27,685398.0,4355914.0,3446.1861847092937,13.2,0.6663219332485558,-0.9614358629349724,-0.2750292374684644,-0.242535625036333,-0.970142500145332,3700.0,3680.0,77.3624509006072,142.0,578.0,720.0,26.93612453845406,6.81934082094246,12.430781169802732,44.29314541722645,32.67326195911447,True,False,0.4614910787205682,390.144
27,685398.0,4355914.0,3446.1861847092937,13.2,0.6663219332485558,-0.9614358629349724,-0.2750292374684644,-0.242535625036333,-0.970142500145332,3750.0,3730.0,92.60245090060721,200.0,608.0,808.0,34.2829876088664,8.660136555064797,15.321461141371094,49.51596475991646,36.85626185659064,True,False,0.44691149196718777,405.384
27,685398.0,4355914.0,3446.1861847092937,13.2,0.6663219332485558,-0.9614358629349724,-0.2750292374684644,-0.242535625036333,-0.970142500145332,3800.0,3780.0,107.84245090060722,238.0,634.0,872.0,42.93654826117292,10.82477051706009,18.559103869852542,55.44649391512843,41.652083100105386,True,False,0.43224489674768174,420.624
27,685398.0,4355914.0,3446.1861847092937,13.2,0.6663219332485558,-0.9614358629349724,-0.2750292374684644,-0.242535625036333,-0.970142500145332,3850.0,3830.0,123.08245090060723,286.0,660.0,946.0,53.03893596176255,13.347872575530864,22.150280112535164,60.81164595754352,45.835082997581566,True,False,0.4176230105465163,435.86400000000003
27,685398.0,4355914.0,3446.1861847092937,13.2,0.6663219332485558,-0.9614358629349724,-0.2750292374684644,-0.242535625036333,-0.970142500145332,3900.0,3880.0,138.32245090060724,394.0,690.0,1084.0,64.70433191570483,16.259783560677132,26.05662991357227,65.84073468116327,49.555501620951205,True,False,0.40270302068056574,451.10400000000004
28,686690.0,4356026.0,3934.712745108043,13.1344,0.2992782804838498,-0.8320502943378437,-0.5547001962252291,0.5547001962252291,-0.8320502943378437,4050.0,4030.0,35.13955529106852,84.0,146.0,230.0,0.23380816593502388,0.07902740494011458,0.09713963620507866,2.6450160032245376,0.6563118931767912,False,False,0.41546725203804097,496.824
28,686690.0,4356026.0,3934.712745108043,13.1344,0.2992782804838498,-0.8320502943378437,-0.5547001962252291,0.5547001962252291,-0.8320502943378437,4100.0,4080.0,50.37955529106853,122.0,176.0,298.0,0.6366183533648707,0.20358298441878764,0.3451581169619154,5.531206858761029,2.5066369896029252,False,False,0.5421743107743735,512.0640000000001
29,686346.0,4356666.0,3520.1548445360304,12.0976,0.45953003545409954,-0.42635338389963207,-0.9045566826005614,0.9965457582448796,0.08304547985373997,3650.0,3630.0,39.57680338541786,326.0,74.0,400.0,1.969470000231729,0.5219296274489152,0.9548114744199209,11.430106525145199,0.0,False,True,0.48480630540580827,374.904
29,686346.0,4356666.0,3520.1548445360304,12.0976,0.45953003545409954,-0.42635338389963207,-0.9045566826005614,0.9965457582448796,0.08304547985373997,3700.0,3680.0,54.81680338541787,352.0,110.0,462.0,3.4621644620635714,0.9006938334737166,1.8569132302939444,18.17114133156947,0.0,False,True,0.5363446048392395,390.144
29,686346.0,4356666.0,3520.1548445360304,12.0976,0.45953003545409954,-0.42635338389963207,-0.9045566826005614,0.9965457582448796,0.08304547985373997,3750.0,3730.0,70.05680338541788,376.0,164.0,540.0,5.556522796224751,1.426757392194137,3.251668385691406,27.74696907418506,0.0,False,True,0.5851984244356336,405.384
30,686378.0,4356666.0,3562.4477361999984,11.9808,0.3942877991696302,-0.42635338389963207,-0.9045566826005614,0.9965457582448796,0.08304547985373997,3700.0,3680.0,41.92593000624038,382.0,102.0,484.0,2.361376875337666,0.6760997684294218,1.3791248078437495,14.952840843341109,0.0,False,True,0.5840341803324135,390.144
30,686378.0,4356666.0,3562.4477361999984,11.9808,0.3942877991696302,-0.42635338389963207,-0.9045566826005614,0.9965457582448796,0.08304547985373997,3750.0,3730.0,57.16593000624039,404.0,138.0,542.0,4.004796665806118,1.128013712862364,2.5610771523808586,24.050272567436267,0.0,False,True,0.6395024182495779,405.384
30,686378.0,4356666.0,3562.4477361999984,11.9808,0.3942877991696302,-0.42635338389963207,-0.9045566826005614,0.9965457582448796,0.08304547985373997,3800.0,3780.0,72.4059300062404,428.0,202.0,630.0,6.226713430871757,1.732954530604265,4.429323069894532,37.09348302279912,0.0,False,True,0.7113420456984825,420.624
32,686370.0,4356114.0,3745.493976462858,11.672,0.3195537101053446,-0.9982034669914623,0.05991526087921617,0.4472135954999579,-0.8944271909999159,3850.0,3830.0,31.853435974120885,82.0,46.0,128.0,0.11655706005899946,0.039095995153788886,0.023168086460937543,0.7156171847289108,0.0,False,True,0.19877034003097024,435.86400000000003
32,686370.0,4356114.0,3745.493976462858,11.672,0.3195537101053446,-0.9982034669914623,0.05991526087921617,0.4472135954999579,-0.8944271909999159,3900.0,3880.0,47.093435974120894,110.0,68.0,178.0,0.3345418951885353,0.10641400864913403,0.1006327762470705,1.8661398408400325,0.0,False,True,0.30080769462478724,451.10400000000004
32,686370.0,4356114.0,3745.493976462858,11.672,0.3195537101053446,-0.9982034669914623,0.05991526087921617,0.4472135954999579,-0.8944271909999159,3950.0,3930.0,62.3334359741209,140.0,96.0,236.0,0.7221188742837711,0.22283108322092465,0.2676022308789067,3.637391215196674,0.0,False,True,0.3705791946572873,466.34400000000005
32,686370.0,4356114.0,3745.493976462858,11.672,0.3195537101053446,-0.9982034669914623,0.05991526087921617,0.4472135954999579,-0.8944271909999159,4000.0,3980.0,77.57343597412091,170.0,426.0,596.0,1.749507114464542,0.5386504950664416,0.5657961540898447,6.159842949213497,0.0,False,False,0.32340317419230025,481.584
33,686398.0,4356642.0,3595.953885999283,11.3312,0.4050536898699117,-0.6104198209750454,-0.7920780530735552,0.9230769230769231,-0.38461538461538464,3700.0,3680.0,31.713255547418385,350.0,116.0,466.0,2.2088118991033543,0.6241565667706076,1.4914436654003898,14.806554457512547,0.0,False,True,0.6752243891867057,390.144
33,686398.0,4356642.0,3595.953885999283,11.3312,0.4050536898699117,-0.6104198209750454,-0.7920780530735552,0.9230769230769231,-0.38461538461538464,3750.0,3730.0,46.953255547418394,372.0,168.0,540.0,3.7377199503100593,1.0415587955154961,2.6598214884355458,23.733977679158297,0.0,False,True,0.7116160450209499,405.384
33,686398.0,4356642.0,3595.953885999283,11.3312,0.4050536898699117,-0.6104198209750454,-0.7920780530735552,0.9230769230769231,-0.38461538461538464,3800.0,3780.0,62.1932555474184,396.0,224.0,620.0,5.865952367750361,1.6164333508994881,4.494040929890626,36.26716262717292,0.0,False,True,0.7661229836433409,420.624
34,686378.0,4356082.0,3788.5547330894683,11.2672,0.3474074167159415,-0.9982034669914623,-0.05991526087921628,0.31622776601683794,-0.9486832980505138,3900.0,3880.0,33.96851735433006,90.0,52.0,142.0,0.13514313160494248,0.04449585332474111,0.02685598234765632,0.7472466735567079,0.0,False,True,0.19872251019136616,451.10400000000004
34,686378.0,4356082.0,3788.5547330894683,11.2672,0.3474074167159415,-0.9982034669914623,-0.05991526087921628,0.31622776601683794,-0.9486832980505138,3950.0,3930.0,49.20851735433007,120.0,76.0,196.0,0.38812969772827877,0.12117606220405397,0.11089830013964873,2.048009401599866,0.0,False,True,0.2857248512255979,466.34400000000005
34,686378.0,4356082.0,3788.5547330894683,11.2672,0.3474074167159415,-0.9982034669914623,-0.05991526087921628,0.31622776601683794,-0.9486832980505138,4000.0,3980.0,64.44851735433008,154.0,108.0,262.0,0.8377759887708489,0.2536608446303903,0.29546605519726626,4.06043562826846,0.0,False,True,0.3526790683399295,481.584
35,686418.0,4356614.0,3620.5656919927137,11.0704,0.2672239423378225,-0.7682212795973759,-0.6401843996644799,0.6401843996644799,-0.7682212795973759,3750.0,3730.0,39.45157708062084,362.0,176.0,538.0,2.701121993974286,0.8283223213052496,2.673362296329101,22.263206448665727,0.0,False,True,0.9897229011843551,405.384
35,686418.0,4356614.0,3620.5656919927137,11.0704,0.2672239423378225,-0.7682212795973759,-0.6401843996644799,0.6401843996644799,-0.7682212795973759,3800.0,3780.0,54.691577080620846,388.0,528.0,916.0,4.4789784642426635,1.3671051012844053,4.394198654463867,34.10449632857229,0.0,False,False,0.9810716192418374,420.624
39,686382.0,4356050.0,3828.4389977553888,9.8784,0.3788768342320471,-0.9953329548342738,0.09650030580715072,0.1643989873053573,-0.9863939238321437,3950.0,3930.0,37.05179348415754,114.0,64.0,178.0,0.18440753748244454,0.05895207313042701,0.03475105850781263,0.9370236065234909,0.0,False,True,0.18844706123317165,466.34400000000005
39,686382.0,4356050.0,3828.4389977553888,9.8784,0.3788768342320471,-0.9953329548342738,0.09650030580715072,0.1643989873053573,-0.9863939238321437,4000.0,3980.0,52.29179348415755,152.0,92.0,244.0,0.5230884655312336,0.15876408526839758,0.13833861502050823,2.554081222844621,0.0,False,True,0.2644650458503526,481.584
42,686714.0,4356002.0,3964.5503526110797,9.5664,0.2841718818542707,-0.7682212795973759,-0.6401843996644799,0.6401843996644799,-0.7682212795973759,4100.0,4080.0,41.285052524142884,112.0,170.0,282.0,0.44065676112905905,0.14533959716850356,0.174169448923829,3.589946981954978,1.972889365633848,False,False,0.3952496915684868,512.0640000000001
45,686730.0,4355974.0,3990.7762016280844,9.008,0.2763702392578125,-0.9280320880927672,-0.3725002596914244,0.6,-0.8,4100.0,4080.0,33.291413743759904,112.0,88.0,200.0,0.2078693782582485,0.07034293842876235,0.0658716470449223,1.696131338390623,0.7709687901775558,False,False,0.3168896140300474,512.0640000000001
47,686526.0,4356482.0,3732.45440894989,8.832,0.12401696080218395,-0.8660254037844387,-0.5000000000000001,0.7071067811865476,-0.7071067811865476,3850.0,3830.0,35.827896152073436,412.0,140.0,552.0,2.510747464311611,0.794528503409386,2.9293816425537123,23.129063705326676,0.0,False,True,1.1667368718649211,435.86400000000003
47,686526.0,4356482.0,3732.45440894989,8.832,0.12401696080218395,-0.8660254037844387,-0.5000000000000001,0.7071067811865476,-0.7071067811865476,3900.0,3880.0,51.067896152073445,438.0,296.0,734.0,3.9594341827207273,1.245532756877984,4.684896207285159,34.041237350916695,0.0,False,False,1.1832236605246285,451.10400000000004
50,686634.0,4357030.0,3457.3611923889725,7.856,0.7727167210623027,-0.9486832980505138,-0.31622776601683794,0.31622776601683794,-0.9486832980505138,3600.0,3580.0,43.47630855984107,232.0,80.0,312.0,1.0280981449777677,0.3336827692004404,0.10877489546093723,2.241740020670124,0.0,False,True,0.10580205400846186,359.66400000000004
50,686634.0,4357030.0,3457.3611923889725,7.856,0.7727167210623027,-0.9486832980505138,-0.31622776601683794,0.31622776601683794,-0.9486832980505138,3650.0,3630.0,58.71630855984108,288.0,120.0,408.0,2.245531462340424,0.7146823852777416,0.31045909597070276,4.4044063192707545,0.0,False,True,0.13825639995581454,374.904
51,686574.0,4356438.0,3767.800443754419,7.6384,0.16439007302628095,-0.8172009432361134,-0.5763528592572496,0.7682212795973759,-0.6401843996644799,3900.0,3880.0,40.29442474365305,438.0,236.0,674.0,3.4822878455061486,1.090130489870808,2.6047527964970727,22.40949283449429,0.0,False,True,0.7480004273220766,451.10400000000004
51,686574.0,4356438.0,3767.800443754419,7.6384,0.16439007302628095,-0.8172009432361134,-0.5763528592572496,0.7682212795973759,-0.6401843996644799,3950.0,3930.0,55.53442474365306,462.0,308.0,770.0,5.278199371581524,1.639958202817693,4.316085304295903,33.10816743049668,0.3083875160710223,False,False,0.8177192637955737,466.34400000000005
52,686654.0,4357006.0,3494.649021018521,7.5664,0.5568841028669756,-0.9472658431775388,-0.32044878272377075,0.5547001962252291,-0.8320502943378437,3600.0,3580.0,32.11097839355466,150.0,44.0,194.0,0.2182507493310817,0.05607442665130775,0.027046908094726468,0.7670151040740812,0.0,False,True,0.12392584299308354,359.66400000000004
52,686654.0,4357006.0,3494.649021018521,7.5664,0.5568841028669756,-0.9472658431775388,-0.32044878272377075,0.5547001962252291,-0.8320502943378437,3650.0,3630.0,47.35097839355467,232.0,70.0,302.0,0.766795155415588,0.18567600090582076,0.1151880161796873,2.265462137290972,0.0,False,True,0.15022006251103354,374.904
52,686654.0,4357006.0,3494.649021018521,7.5664,0.5568841028669756,-0.9472658431775388,-0.32044878272377075,0.5547001962252291,-0.8320502943378437,3700.0,3680.0,62.59097839355468,298.0,100.0,398.0,1.812745913927387,0.4221742186557165,0.32279809283203104,4.685118032617455,0.0,False,True,0.17807133937082,390.144
53,685318.0,4355990.0,3411.6933922198864,7.2816,0.42908061100871275,-0.7946251553017072,0.6071003727240973,-0.9230769230769231,-0.38461538461538464,3550.0,3530.0,42.15585405137858,62.0,656.0,718.0,5.078092243417177,1.379505677615725,1.0789281130375963,8.215759723020312,6.796386411872915,True,False,0.21246721432369217,344.42400000000004
53,685318.0,4355990.0,3411.6933922198864,7.2816,0.42908061100871275,-0.7946251553017072,0.6071003727240973,-0.9230769230769231,-0.38461538461538464,3600.0,3580.0,57.39585405137859,86.0,680.0,766.0,8.062953781625666,2.1613810548391617,1.6712483633637683,11.018923170383836,8.599267275057354,True,False,0.20727495265721443,359.66400000000004
54,686602.0,4356426.0,3793.5767753647815,7.1664,0.24075387097521647,-0.8682545587839927,-0.49611895866900146,0.8637789008984335,-0.5038710255240862,3900.0,3880.0,32.437798868814525,458.0,104.0,562.0,3.7047352904672244,1.1353811680051829,2.516222396832033,21.31432178383181,0.0,False,True,0.6791908731796863,451.10400000000004
