station_m,E,N,z_ground_ft,H_axis_m,kind,area_m2,H_max_m,toe_us_m,toe_ds_m,base_width_m,area_us_below_nwl_m2,note
1101,686639.3,4356011.6,4000,36.5,rcc,1298.996338586028,37.98561201451662,4.0,-58.0,62.0,119.1864538630548,
1111,686647.3,4356005.8,4001,36.3,rcc,1201.1263892228546,37.60429733541264,4.0,-53.0,57.0,118.01624984899104,
1121,686654.4,4355998.8,4002,36.1,rcc,1171.223291569466,37.553407503166454,4.0,-49.0,53.0,116.0135058120386,
1131,686661.4,4355991.8,4002,36.0,rcc,1144.1835115584406,38.058792875845484,4.0,-47.0,51.0,116.56874475438462,
1141,686668.5,4355984.8,4000,36.7,rcc,1108.3085765518554,38.85081379573148,4.0,-46.0,50.0,119.68036494775629,
1151,686675.6,4355977.8,4000,36.5,rcc,1014.7244210410793,37.41053201456339,4.0,-46.0,50.0,121.02282855635485,
1161,686683.2,4355971.7,4000,36.6,rcc,960.7401822499976,36.89556480039073,4.0,-46.0,50.0,119.04339012894889,
1171,686692.6,4355968.5,4001,36.2,rcc,956.9133334770097,37.124545205354025,4.0,-45.0,49.0,116.84502436793468,
1181,686702.1,4355965.2,4002,35.9,rcc,926.2062328482714,37.25762968133927,4.0,-41.0,45.0,118.09016459349345,
1190,686711.5,4355962.0,4000,36.6,rcc,914.8631560842223,37.72614263264313,4.0,-40.0,44.0,119.07741679533228,
1200,686721.3,4355960.4,4001,36.1,rcc,891.6146104377035,37.508667402050605,4.0,-37.0,41.0,117.81679485453947,
1210,686731.1,4355958.9,4001,36.2,rcc,860.8440701955976,37.091961432092376,4.0,-36.0,40.0,117.83144907536393,
1220,686740.6,4355957.9,4000,36.6,rcc,853.7822497753173,37.50467576225401,4.0,-36.0,40.0,120.43312583680813,
