station_m,E,N,z_ground_ft,H_axis_m,kind,area_m2,H_max_m,toe_us_m,toe_ds_m,base_width_m,area_us_below_nwl_m2,note
418,685993.3,4356278.9,3698,128.6,rockfill,65786.29296232676,131.56942025052876,114.0,-553.0,667.0,7398.288735319171,
428,685995.5,4356288.6,3699,128.5,rockfill,65457.92599805272,131.22930156474308,114.0,-550.0,664.0,7412.099500178714,
438,685997.0,4356298.4,3700,128.0,rockfill,65731.35632769205,130.92736264667224,115.0,-533.0,648.0,7421.405896250415,
448,685997.1,4356308.4,3700,127.9,rockfill,65145.849848493104,132.0808921549043,124.0,-523.0,647.0,7530.29603805339,
458,685997.1,4356318.4,3700,128.0,rockfill,65577.10628740967,130.79958427958763,135.0,-526.0,661.0,7646.438778237033,
468,685997.2,4356328.4,3701,127.7,rockfill,65917.76730233923,130.55983439223314,158.0,-529.0,687.0,7821.638027185507,
478,685997.2,4356338.4,3702,127.6,rockfill,66212.55494199728,130.45384605937852,228.0,-533.0,761.0,8229.251385504673,
488,685997.3,4356348.3,3702,127.4,rockfill,66613.30781369955,130.20536418050938,272.0,-539.0,811.0,8925.062643363442,
498,685997.3,4356358.3,3703,127.0,rockfill,67390.95687527061,129.83287401848884,305.0,-545.0,850.0,9855.790040095146,
508,685997.4,4356368.3,3703,127.0,rockfill,68709.43680353904,129.64315651773904,314.0,-544.0,858.0,11002.495017116453,
518,685997.5,4356378.3,3702,127.6,rockfill,70931.39548342468,130.05162380065372,261.0,-563.0,824.0,9669.906990100575,
527,685999.9,4356387.7,3701,127.7,rockfill,74549.99569106426,141.536609513636,155.0,-607.0,762.0,8447.183702228545,
537,686004.1,4356396.8,3702,127.4,rockfill,79441.38713575376,136.29303222234876,149.0,-640.0,789.0,8414.987968763027,
547,686008.2,4356405.9,3702,127.5,rockfill,80590.0887897183,132.72386721606563,169.0,-651.0,820.0,8799.36550805049,
557,686012.4,4356415.0,3700,127.9,rockfill,83169.62535322964,133.16370844357664,171.0,-655.0,826.0,9018.578805339659,
567,686017.5,4356423.5,3701,127.7,rockfill,79991.79856631634,131.561234191935,157.0,-663.0,820.0,8893.878167907795,
